PER_PROGRAM_BASELINE
Benchmark,Precision,Recall
0.02422520883459591,0.47,0.8721,0.6108
0.024226936973276134,0.47,0.8721,0.6108
0.024272356947626698,0.4701,0.8721,0.6109
0.024274061406768792,0.4703,0.8721,0.6111
0.024281210792241718,0.4703,0.8721,0.6111
0.024283071194159237,0.4703,0.8721,0.6111
0.02428700910700098,0.4704,0.8721,0.6111
0.024366391797684975,0.4705,0.8721,0.6112
0.024394193365389515,0.4705,0.8721,0.6112
0.024410695851440022,0.4715,0.8721,0.6121
0.024448231854796977,0.4717,0.8721,0.6122
0.024460388418150427,0.4717,0.8721,0.6123
0.02450113527389295,0.4717,0.8721,0.6123
0.02457126981462732,0.4718,0.8721,0.6123
0.02461261601916637,0.4718,0.8721,0.6124
0.024629752499916266,0.4719,0.8721,0.6124
0.024715292151983547,0.4719,0.8721,0.6124
0.024743066628736234,0.472,0.8721,0.6125
0.024757706312528056,0.472,0.8721,0.6125
0.024768413215564528,0.4721,0.8721,0.6126
0.024773069069184948,0.4721,0.8721,0.6126
0.024775007462013526,0.4721,0.8721,0.6126
0.02478949829637951,0.4721,0.8721,0.6126
0.024796260379039314,0.4722,0.8721,0.6126
0.02489516695007551,0.4722,0.8721,0.6127
0.024903264089428435,0.4722,0.8721,0.6127
0.02494977205495849,0.4724,0.872,0.6128
0.025001100639905655,0.4724,0.872,0.6128
0.025014334368688128,0.4725,0.872,0.6129
0.025023867016120097,0.4725,0.872,0.6129
0.025039083050603147,0.4726,0.872,0.613
0.025088899271609056,0.4726,0.872,0.613
0.025166909281317793,0.4726,0.872,0.613
0.025201100639905653,0.4727,0.872,0.6131
0.02520267785997362,0.4727,0.872,0.6131
0.025234573252137567,0.4728,0.872,0.6131
0.025238086228468303,0.4728,0.872,0.6132
0.025244547869631883,0.4729,0.872,0.6132
0.025260321689472492,0.4729,0.872,0.6133
0.02527300841119224,0.473,0.872,0.6133
0.025395922063933887,0.473,0.8719,0.6133
0.02541356798630447,0.473,0.8719,0.6133
0.02542849552851198,0.4734,0.8719,0.6136
0.025455985186939523,0.4734,0.8719,0.6136
0.025533242476852586,0.4735,0.8719,0.6137
0.0255578666915568,0.4736,0.8719,0.6138
0.025572843666563386,0.4737,0.8719,0.6138
0.0255814100610854,0.4737,0.8719,0.6139
0.025609227035351522,0.4737,0.8719,0.6139
0.02562389409190592,0.4737,0.8719,0.6139
0.025639535673059287,0.4737,0.8719,0.6139
0.025678155743224802,0.4738,0.8719,0.614
0.02599798729270871,0.4739,0.8718,0.614
0.026009492116939804,0.4739,0.8718,0.614
0.026033056719955896,0.474,0.8718,0.6141
0.026061099045377473,0.474,0.8718,0.6141
0.02614350509936765,0.4741,0.8718,0.6142
0.026159831160606398,0.4742,0.8718,0.6143
0.02618937559122026,0.4742,0.8718,0.6143
0.02632350309155791,0.4743,0.8715,0.6143
0.0263824121259561,0.4743,0.8715,0.6143
0.026412197226904126,0.4743,0.8715,0.6143
0.0264269781176974,0.4743,0.8715,0.6143
0.026637498961809412,0.4746,0.8715,0.6145
0.02665276695470126,0.4747,0.8715,0.6147
0.026668755583529387,0.4748,0.8715,0.6147
0.026716778822252405,0.4748,0.8715,0.6147
0.026718895736081372,0.4749,0.8715,0.6148
0.026802269001049425,0.475,0.8715,0.6148
0.026849716495712606,0.475,0.8715,0.6149
0.026862716577429082,0.475,0.8715,0.6149
0.026864880760201538,0.4751,0.8715,0.6149
0.02693985268709056,0.4751,0.8715,0.615
0.027086808122872293,0.4751,0.8715,0.615
0.027143936312881728,0.4752,0.8715,0.6151
0.027229777338398146,0.4753,0.8715,0.6151
0.02736961664169363,0.4753,0.8715,0.6152
0.02737190834085376,0.4754,0.8715,0.6152
0.027413136633509277,0.4755,0.8715,0.6153
0.02750087654553356,0.4755,0.8715,0.6153
0.02782226784001378,0.4756,0.8715,0.6153
0.028062222510231296,0.4756,0.8715,0.6154
0.028201872709518485,0.4756,0.8715,0.6154
0.028364874161499413,0.4756,0.8715,0.6154
0.02840505465893123,0.4756,0.8715,0.6154
0.028417445104802073,0.4757,0.8715,0.6155
0.02847111311416795,0.4758,0.8713,0.6155
0.028527728993444162,0.4758,0.8713,0.6155
0.02853371109767001,0.4758,0.8713,0.6155
0.028545619675020516,0.4759,0.8713,0.6156
0.028551687614889912,0.4759,0.8713,0.6156
0.0285808578537718,0.4759,0.8713,0.6156
0.02867809126675175,0.476,0.8713,0.6157
0.028805325333019327,0.4761,0.8713,0.6158
0.029040727593953864,0.4762,0.8713,0.6158
0.029052287076595358,0.4762,0.8713,0.6158
0.02924667092153359,0.4762,0.8712,0.6158
0.029261140666238653,0.4762,0.8711,0.6158
0.02935813700785227,0.4763,0.8711,0.6158
0.029438050041042337,0.4763,0.8711,0.6159
0.02949362548532328,0.4764,0.8711,0.6159
0.02950666500382743,0.4764,0.8711,0.6159
0.029522005709265213,0.4764,0.8711,0.6159
0.02956852999771962,0.4765,0.8711,0.616
0.029571333748722214,0.4765,0.8711,0.616
0.029604614684396655,0.4765,0.871,0.616
0.029689349677992898,0.4767,0.871,0.6162
0.029728222689673706,0.4768,0.871,0.6162
0.02994019990000824,0.4768,0.8708,0.6162
0.029995673703571132,0.4768,0.8708,0.6162
0.02999567370357114,0.4768,0.8708,0.6162
0.030076754805988735,0.4769,0.8708,0.6163
0.030119651712295227,0.4769,0.8708,0.6163
0.030125930706306255,0.4769,0.8708,0.6163
0.030156608230357682,0.477,0.8708,0.6164
0.03021429969819683,0.477,0.8708,0.6164
0.030281139505202996,0.477,0.8708,0.6164
0.03031493221373689,0.477,0.8708,0.6164
0.030315808533887604,0.4771,0.8708,0.6165
0.030449170226110902,0.4771,0.8707,0.6165
0.03051182914663387,0.4772,0.8707,0.6166
0.03054349827553112,0.4773,0.8707,0.6166
0.03059619619452948,0.4773,0.8706,0.6166
0.030627006024518018,0.4774,0.8706,0.6166
0.03066998787782208,0.4774,0.8706,0.6166
0.030738377927571236,0.4774,0.8705,0.6166
0.03075771108377761,0.4774,0.8705,0.6166
0.03079268501660626,0.4774,0.8705,0.6166
0.03083342791206564,0.4775,0.8705,0.6168
0.03084958236920585,0.4776,0.8705,0.6168
0.030865912182196496,0.4776,0.8705,0.6168
0.030912073064278824,0.4776,0.8705,0.6168
0.031007498041992092,0.4777,0.8705,0.6169
0.031036272267641118,0.4777,0.8705,0.6169
0.03106523748026441,0.4777,0.8705,0.6169
0.03113848872309646,0.4779,0.8705,0.6171
0.03138810795923536,0.478,0.8705,0.6171
0.0314004784422446,0.478,0.8705,0.6172
0.03141455471698778,0.4781,0.8705,0.6172
0.0314473312607383,0.4781,0.8705,0.6172
0.031479039257134626,0.4782,0.8705,0.6173
0.03148167627991703,0.4782,0.8705,0.6173
0.03156577455018429,0.4783,0.8705,0.6174
0.03168974493806879,0.4783,0.8705,0.6174
0.03170153610116966,0.4784,0.8705,0.6175
0.0317404156202027,0.4785,0.8705,0.6175
0.03198328909034173,0.4785,0.8705,0.6176
0.03199794494197201,0.4786,0.8705,0.6176
0.03214869264458939,0.4786,0.8705,0.6176
0.03215940025908683,0.4786,0.8705,0.6177
0.032173604880070275,0.4788,0.8705,0.6178
0.032239243025444175,0.4789,0.8705,0.6178
0.032354036017626826,0.4791,0.8705,0.618
0.03244188922460944,0.4791,0.8705,0.618
0.03248246965694326,0.4791,0.8705,0.618
0.03263504197540329,0.4792,0.8705,0.6181
0.03263645494349471,0.4792,0.8705,0.6181
0.032701614076198746,0.4792,0.8705,0.6181
0.032997575002434915,0.4792,0.8705,0.6181
0.03300525133137955,0.4792,0.8705,0.6181
0.03309477302867614,0.4793,0.8705,0.6182
0.03316869148355373,0.4793,0.8705,0.6182
0.03343078857152624,0.4793,0.8705,0.6182
0.033474258640740516,0.4793,0.8703,0.6182
0.03347992693304103,0.4794,0.8703,0.6182
0.03351191332473541,0.4794,0.8703,0.6183
0.03360476274876413,0.4794,0.8703,0.6183
0.033625703483863754,0.4794,0.8703,0.6183
0.03363418543459045,0.4794,0.8703,0.6183
0.03379185963314489,0.4795,0.8703,0.6183
0.034113863732161076,0.4795,0.8703,0.6183
0.034376033437229045,0.4795,0.8703,0.6183
0.03450040363358813,0.4795,0.8702,0.6183
0.03482632475962348,0.4795,0.8702,0.6183
0.034984630669388346,0.4795,0.8702,0.6183
0.035059671029236815,0.4796,0.8702,0.6184
0.035163664330948516,0.4796,0.8702,0.6184
0.035200882619916316,0.4797,0.8702,0.6185
0.03524779798902834,0.4797,0.8702,0.6185
0.03524999948851141,0.4797,0.8702,0.6185
0.03528350388812224,0.4797,0.8702,0.6185
0.03544928256811056,0.4798,0.8702,0.6185
0.035939161265443456,0.4798,0.8702,0.6186
0.03602350615250836,0.4799,0.8702,0.6186
0.03636647376422256,0.4799,0.8702,0.6186
0.03641946858532314,0.4799,0.8702,0.6186
0.03656364580235701,0.4799,0.8702,0.6187
0.036699137875228834,0.48,0.8702,0.6187
0.037440800815100504,0.48,0.8702,0.6187
0.03768100040111458,0.48,0.8702,0.6187
0.0377728273251488,0.4801,0.8701,0.6187
0.03778442257306382,0.4801,0.8701,0.6188
0.03804728453482417,0.4801,0.8701,0.6188
0.03880593347528896,0.4802,0.8701,0.6189
0.0390882942858104,0.4802,0.8701,0.6189
0.03944301681139572,0.4804,0.8701,0.619
0.0394806216515393,0.4804,0.8701,0.619
0.03962362669963835,0.4807,0.8701,0.6193
0.03971947483047144,0.4807,0.8701,0.6193
0.03983235500483071,0.4808,0.8701,0.6193
0.03995511043197368,0.4808,0.8701,0.6194
0.040037127084266176,0.4809,0.8701,0.6194
0.04015047572090731,0.4809,0.8701,0.6195
0.04027298663833677,0.481,0.8701,0.6195
0.04032835520916194,0.481,0.8701,0.6196
0.04059446664622196,0.4811,0.8701,0.6196
0.04082715198538893,0.4811,0.8701,0.6196
0.04084146470897677,0.4811,0.8701,0.6196
0.04085554019856413,0.4813,0.8701,0.6198
0.04106622460398287,0.4817,0.8701,0.6201
0.04113472922230817,0.4818,0.8701,0.6202
0.04118925354651772,0.4834,0.8701,0.6215
0.04136117812901549,0.4834,0.8701,0.6215
0.04144328060381634,0.4834,0.8701,0.6215
0.04165823680344253,0.4834,0.8701,0.6215
0.04171942369783587,0.4835,0.8701,0.6216
0.04196113578388512,0.4835,0.8701,0.6216
0.04222356819505736,0.4835,0.8701,0.6216
0.04233274869542359,0.4836,0.8701,0.6217
0.04246116384973628,0.4836,0.8701,0.6217
0.042471847164099824,0.4836,0.8701,0.6217
0.04258032482347976,0.4836,0.8701,0.6217
0.04274361486561714,0.4838,0.8701,0.6218
0.04281981113882614,0.4838,0.8701,0.6218
0.04289858346148434,0.4838,0.8701,0.6219
0.042984280898310204,0.4838,0.8701,0.6219
0.04322034041860885,0.4839,0.8701,0.6219
0.04328698485963718,0.484,0.8701,0.622
0.04340330845386838,0.484,0.8701,0.622
0.0435565749550236,0.484,0.8701,0.622
0.043782249696458504,0.484,0.8701,0.622
0.04384452037709758,0.4841,0.8701,0.6221
0.04407839271809777,0.4846,0.8701,0.6225
0.0440865851242746,0.4847,0.8701,0.6226
0.044200688951182336,0.4847,0.8701,0.6226
0.044206096082826045,0.4847,0.8701,0.6226
0.04425663722363643,0.4848,0.8701,0.6226
0.044360070054018715,0.4848,0.8701,0.6226
0.044365548271666826,0.4848,0.8701,0.6227
0.04487204036356177,0.4848,0.8701,0.6227
0.04493310840111199,0.4851,0.8701,0.6229
0.0450348723094701,0.4852,0.8701,0.623
0.04507397698421931,0.4852,0.8701,0.623
0.045293888107729524,0.4852,0.8701,0.623
0.045360950196257584,0.4852,0.8701,0.623
0.04559165058756765,0.4853,0.8701,0.623
0.045703839200118425,0.4853,0.8701,0.623
0.04585401635008723,0.4853,0.8701,0.6231
0.04617772143969779,0.4853,0.8701,0.6231
0.0464464003640671,0.4853,0.8701,0.6231
0.046486709960646265,0.4853,0.8701,0.6231
0.046958320966906504,0.4853,0.8701,0.6231
0.046978376292485025,0.4853,0.8701,0.6231
0.04706133798022016,0.4854,0.8701,0.6231
0.04744559210114225,0.4854,0.8701,0.6231
0.04761557668518892,0.4854,0.8701,0.6232
0.04809445511662561,0.4855,0.8701,0.6232
0.04819281987324141,0.4855,0.8701,0.6232
0.04821202407233684,0.4855,0.8701,0.6233
0.048340202263035,0.4856,0.8701,0.6233
0.048476698156967056,0.4856,0.8701,0.6233
0.048534982311289665,0.4856,0.8701,0.6234
0.04858918677713214,0.4857,0.8701,0.6234
0.04865106910050913,0.4857,0.8701,0.6234
0.048656944941348666,0.4862,0.8701,0.6238
0.048658075109726785,0.4862,0.8701,0.6238
0.04871890125622878,0.4862,0.8701,0.6239
0.04885715262403,0.4863,0.8701,0.6239
0.04907059119611347,0.4863,0.8701,0.6239
0.049073370959285136,0.4863,0.8701,0.6239
0.04911009037142272,0.4863,0.8701,0.6239
0.049182466920567984,0.4863,0.8701,0.6239
0.049232420210280306,0.4863,0.8701,0.6239
0.0495976154609587,0.4864,0.8701,0.624
0.05012198809700686,0.4864,0.8701,0.624
0.0501418367906014,0.4865,0.8701,0.6241
0.05029803449367825,0.4865,0.8701,0.6241
0.05037214581295242,0.4866,0.8701,0.6241
0.05043479990449726,0.4866,0.8701,0.6241
0.05061079900647119,0.4866,0.8701,0.6242
0.05069642706147077,0.4867,0.8701,0.6242
0.05077366854199969,0.4867,0.8701,0.6242
0.05081130357888406,0.4867,0.8701,0.6242
0.0514691445886474,0.4868,0.8701,0.6243
0.051728818177773105,0.4869,0.87,0.6244
0.05278045693497103,0.487,0.87,0.6244
0.052908862038358366,0.487,0.87,0.6244
0.05389106480709675,0.4871,0.8699,0.6245
0.05395414897319285,0.4871,0.8699,0.6245
0.05397473624783581,0.4873,0.8699,0.6246
0.054225803446154484,0.4873,0.8699,0.6246
0.054449789589458966,0.4873,0.8699,0.6247
0.054590491276872606,0.4873,0.8699,0.6247
0.054791853392313426,0.4877,0.8699,0.625
0.05486396564036171,0.4877,0.8699,0.625
0.05493054287907186,0.4877,0.8699,0.625
0.055007806508874345,0.4877,0.8699,0.625
0.05502331939385015,0.4877,0.8699,0.625
0.0552616475646139,0.4878,0.8699,0.6251
0.05564041650573501,0.4878,0.8699,0.6251
0.055711845077163584,0.488,0.8699,0.6252
0.05591545994056775,0.4881,0.8698,0.6253
0.05608304019705539,0.4881,0.8698,0.6253
0.056391720049879086,0.4881,0.8698,0.6253
0.0567791005372029,0.4882,0.8698,0.6254
0.05692185197421953,0.4882,0.8698,0.6254
0.05707248810664235,0.4882,0.8698,0.6254
0.05709604052146746,0.4883,0.8698,0.6255
0.05720882115557944,0.4884,0.8698,0.6256
0.05732007770385498,0.4884,0.8698,0.6256
0.05737193870357125,0.4886,0.8698,0.6257
0.05738690147879143,0.4886,0.8698,0.6257
0.057508846407417546,0.4887,0.8698,0.6258
0.0576110776882557,0.4887,0.8698,0.6258
0.05781244880126723,0.4887,0.8698,0.6258
0.05792070567185306,0.4888,0.8698,0.6259
0.058134169112256676,0.4889,0.8698,0.626
0.05826758471295742,0.4889,0.8698,0.626
0.05843062160292783,0.489,0.8698,0.626
0.058894173916214744,0.489,0.8698,0.626
0.058932771736524774,0.489,0.8698,0.6261
0.05951301935243654,0.489,0.8698,0.6261
0.0596033418119168,0.4891,0.8698,0.6261
0.059790397296805894,0.4891,0.8698,0.6262
0.06007817006285804,0.4892,0.8698,0.6262
0.06037195208775977,0.4892,0.8698,0.6262
0.06044350141502746,0.4893,0.8698,0.6263
0.060463479256575026,0.4893,0.8698,0.6263
0.06073749469185884,0.4894,0.8698,0.6264
0.061037070269043085,0.4894,0.8698,0.6264
0.06106541465941238,0.4895,0.8698,0.6264
0.06126880496819174,0.4895,0.8698,0.6265
0.06129617434140821,0.4895,0.8698,0.6265
0.06131699079395645,0.4896,0.8698,0.6265
0.06156489483748565,0.4897,0.8698,0.6266
0.0615716780501466,0.4898,0.8698,0.6267
0.06173604635151688,0.4898,0.8698,0.6267
0.06186034709273282,0.4898,0.8698,0.6267
0.06200278228455421,0.4899,0.8698,0.6268
0.062196299565654777,0.4899,0.8698,0.6268
0.06266677434261961,0.4899,0.8698,0.6268
0.06286621784333514,0.49,0.8698,0.6268
0.06290175300250543,0.49,0.8698,0.6269
0.06302489142108716,0.49,0.8698,0.6269
0.0630461183643342,0.49,0.8698,0.6269
0.06394253987493584,0.4901,0.8698,0.6269
0.06427285484736407,0.4902,0.8698,0.6271
0.06433895819360969,0.4903,0.8698,0.6271
0.06474332588842821,0.4904,0.8698,0.6272
0.06495320603206575,0.4904,0.8698,0.6272
0.06503506114899087,0.4905,0.8698,0.6272
0.06550399787149992,0.4905,0.8698,0.6273
0.06570841088807569,0.4906,0.8698,0.6273
0.06622580205291226,0.4906,0.8698,0.6274
0.06643853810077782,0.4906,0.8698,0.6274
0.06659213038734248,0.4907,0.8698,0.6274
0.06663569981547564,0.4908,0.8698,0.6275
0.06677225903024127,0.4908,0.8698,0.6275
0.0671834999049564,0.4908,0.8698,0.6276
0.06738429596683193,0.4909,0.8698,0.6276
0.06798328925171614,0.491,0.8698,0.6276
0.06812194226570352,0.491,0.8698,0.6277
0.06860930840667429,0.4911,0.8698,0.6277
0.06861423135172644,0.4911,0.8698,0.6278
0.06900992299761903,0.4911,0.8698,0.6278
0.06921621095017168,0.4911,0.8698,0.6278
0.06922005947134832,0.4911,0.8698,0.6278
0.06947337145613772,0.4912,0.8698,0.6278
0.06972062139333589,0.4912,0.8698,0.6278
0.06975536402274402,0.4912,0.8698,0.6279
0.06984943608181049,0.4912,0.8698,0.6279
0.07006253962240311,0.4912,0.8698,0.6279
0.07056174075362187,0.4913,0.8698,0.6279
0.07139125241657426,0.4913,0.8698,0.6279
0.07171746193745211,0.4914,0.8698,0.628
0.07178682820525203,0.4914,0.8698,0.628
0.07273187228904317,0.4914,0.8698,0.628
0.07316677635062713,0.4914,0.8698,0.628
0.07321301528126217,0.4914,0.8698,0.628
0.07326554601723655,0.4914,0.8698,0.628
0.07334604046660131,0.4914,0.8698,0.628
0.07339901252641888,0.4915,0.8698,0.6281
0.07353094826302432,0.4915,0.8698,0.6281
0.07366912365341073,0.4915,0.8698,0.6281
0.07392423838529452,0.4916,0.8698,0.6282
0.07398722333577017,0.4916,0.8698,0.6282
0.0740371059870147,0.4916,0.8698,0.6282
0.07405562586906707,0.4916,0.8698,0.6282
0.07455803478397045,0.4916,0.8698,0.6282
0.07472442339978126,0.4916,0.8698,0.6282
0.07476585614540532,0.4917,0.8698,0.6282
0.07487240177001867,0.4917,0.8698,0.6283
0.07489308858824194,0.4917,0.8698,0.6283
0.07504255972716195,0.4917,0.8698,0.6283
0.0754006471396658,0.4917,0.8698,0.6283
0.07587957842841354,0.4918,0.8698,0.6283
0.07593146523921541,0.4918,0.8698,0.6283
0.07603255642884779,0.4918,0.8698,0.6284
0.07606199913915469,0.4918,0.8698,0.6284
0.07617737423795845,0.4918,0.8698,0.6284
0.07618167731908597,0.4919,0.8698,0.6284
0.0762782047871775,0.4919,0.8698,0.6284
0.07636637188317867,0.4919,0.8698,0.6284
0.07640009589604564,0.4919,0.8698,0.6284
0.0765910640998021,0.4919,0.8698,0.6284
0.07659697573725173,0.492,0.8698,0.6285
0.07671973500257462,0.492,0.8698,0.6285
0.07697716762085337,0.492,0.8698,0.6285
0.07699392370947583,0.492,0.8698,0.6285
0.07717362766013809,0.4921,0.8698,0.6286
0.07722894126276807,0.4921,0.8698,0.6286
0.07744626597922524,0.4921,0.8698,0.6286
0.07750360054005824,0.4922,0.8698,0.6286
0.07782241512896253,0.4922,0.8698,0.6286
0.07834999087815578,0.4922,0.8698,0.6287
0.07860484477484303,0.4923,0.8698,0.6287
0.07863627074474652,0.4923,0.8698,0.6287
0.07864800660225091,0.4923,0.8698,0.6287
0.07914199934069598,0.4923,0.8698,0.6287
0.07918971129558942,0.4923,0.8698,0.6288
0.07937307455260506,0.4923,0.8698,0.6288
0.07980464733662294,0.4923,0.8698,0.6288
0.080576993710772,0.4923,0.8698,0.6288
0.0811720844438705,0.4924,0.8698,0.6288
0.08120146688205687,0.4925,0.8698,0.6289
0.08120661014479917,0.4927,0.8698,0.6291
0.0815615037689651,0.4927,0.8698,0.6291
0.08158670487062035,0.4929,0.8698,0.6292
0.08192349266061641,0.4929,0.8698,0.6292
0.08211088272169927,0.493,0.8698,0.6293
0.08220298546045882,0.493,0.8698,0.6293
0.08226776709779166,0.493,0.8698,0.6293
0.0823467458736336,0.493,0.8698,0.6294
0.08249860590043065,0.4931,0.8698,0.6294
0.08259846884743473,0.4931,0.8698,0.6294
0.08301008993780752,0.4931,0.8698,0.6294
0.08309615314581086,0.4931,0.8698,0.6294
0.08358246047245899,0.4931,0.8698,0.6294
0.08369180180753291,0.4931,0.8698,0.6294
0.08371038456147721,0.4931,0.8698,0.6294
0.08382276646157934,0.4931,0.8698,0.6294
0.08399337054546957,0.4931,0.8698,0.6294
0.08404052457834739,0.4931,0.8698,0.6294
0.08409243100102805,0.4932,0.8698,0.6294
0.0846367663945467,0.4932,0.8698,0.6295
0.08467474749210903,0.4932,0.8698,0.6295
0.08488669924662749,0.4933,0.8698,0.6296
0.08534419943860876,0.4933,0.8698,0.6296
0.08560480472140013,0.4933,0.8698,0.6296
0.08562374790267262,0.4934,0.8698,0.6296
0.0859144952563986,0.4934,0.8698,0.6297
0.08620626177297068,0.4934,0.8698,0.6297
0.0863996392609355,0.4935,0.8698,0.6297
0.08692748557483311,0.4935,0.8698,0.6297
0.08715283322683781,0.4935,0.8698,0.6297
0.08738584436325736,0.4936,0.8698,0.6298
0.08777229493509395,0.4937,0.8698,0.6299
0.08783145126266884,0.4937,0.8698,0.6299
0.08794962073109945,0.4937,0.8698,0.6299
0.08829665802553316,0.4938,0.8698,0.6299
0.08833429640064867,0.4938,0.8698,0.6299
0.08859725403418162,0.4938,0.8698,0.6299
0.08877254563532955,0.4938,0.8698,0.6299
0.08879367673010025,0.4938,0.8698,0.63
0.08887509994032797,0.4938,0.8698,0.63
0.08899213203391428,0.4939,0.8698,0.63
0.08908828739657051,0.4939,0.8698,0.63
0.08925280176487176,0.4939,0.8698,0.63
0.08943021211716402,0.4939,0.8698,0.63
0.08983077987620008,0.4939,0.8698,0.63
0.08989501383114837,0.494,0.8698,0.6301
0.08997501804104899,0.494,0.8698,0.6301
0.09016977303324179,0.494,0.8698,0.6301
0.09055748181391976,0.494,0.8698,0.6301
0.09058634292555282,0.4941,0.8698,0.6302
0.09075951982970748,0.4941,0.8698,0.6302
0.09078541966711288,0.4941,0.8698,0.6302
0.09078543374126229,0.4941,0.8698,0.6302
0.09080491489886636,0.4941,0.8698,0.6302
0.09103866452216845,0.4942,0.8697,0.6302
0.09105169757665982,0.4942,0.8697,0.6302
0.09140817258664777,0.4942,0.8697,0.6302
0.09188804071232395,0.4942,0.8697,0.6303
0.09196835090782639,0.4942,0.8697,0.6303
0.09199244277027542,0.4942,0.8697,0.6303
0.09205168827145642,0.4942,0.8697,0.6303
0.09212735912354404,0.4943,0.8697,0.6304
0.09259816882496158,0.4943,0.8697,0.6304
0.09289935935799562,0.4943,0.8697,0.6304
0.09375332354582039,0.4944,0.8697,0.6304
0.09383013399935448,0.4944,0.8697,0.6304
0.0938752987203474,0.4944,0.8697,0.6304
0.09454161594165145,0.4944,0.8697,0.6304
0.09510136204348406,0.4944,0.8697,0.6304
0.09523394656989463,0.4944,0.8697,0.6304
0.09606319584282334,0.4944,0.8697,0.6304
0.09625472150463725,0.4944,0.8697,0.6304
0.09631612943347298,0.4944,0.8697,0.6304
0.09675220137547852,0.4944,0.8697,0.6304
0.09698097241834806,0.4944,0.8697,0.6304
0.09706421074116767,0.4944,0.8697,0.6304
0.09723078302490824,0.4944,0.8697,0.6305
0.0975338912005903,0.4945,0.8697,0.6305
0.09762113181034293,0.4945,0.8697,0.6305
0.09813255086737337,0.4945,0.8696,0.6305
0.09832967867260786,0.4946,0.8696,0.6305
0.09894509896795965,0.4946,0.8696,0.6305
