PER_PROGRAM_BASELINE
Benchmark,Precision,Recall
0.030179900191234055,0.4688,0.9335,0.6242
0.03018400115355,0.4688,0.9335,0.6242
0.030224306712903905,0.4688,0.9335,0.6242
0.030226162654379322,0.4688,0.9335,0.6242
0.030231606989933223,0.4688,0.9335,0.6242
0.03023754814797391,0.4689,0.9335,0.6242
0.03024604584333869,0.4689,0.9335,0.6242
0.030247901784814103,0.4689,0.9335,0.6242
0.03025928727840869,0.4689,0.9335,0.6242
0.03027814977914399,0.4689,0.9335,0.6242
0.03028739715243463,0.4689,0.9335,0.6242
0.030302394790355958,0.4689,0.9335,0.6242
0.030316563009931775,0.4689,0.9335,0.6242
0.030364872087226966,0.4689,0.9335,0.6242
0.030366728028702383,0.4689,0.9335,0.6242
0.03037811352229697,0.4689,0.9335,0.6242
0.030407813221621487,0.4689,0.9335,0.6242
0.03041088235227648,0.4689,0.9335,0.6242
0.030435005957310107,0.4689,0.9335,0.6243
0.03045289447107818,0.4689,0.9335,0.6243
0.03045854457331803,0.4689,0.9335,0.6243
0.030466695565773097,0.469,0.9335,0.6243
0.03047070319145174,0.469,0.9335,0.6243
0.03052089479602385,0.469,0.9335,0.6243
0.03053033589874963,0.469,0.9335,0.6243
0.030548296537844296,0.469,0.9335,0.6243
0.030630696975929024,0.469,0.9335,0.6243
0.030636666144158373,0.469,0.9335,0.6243
0.030664490850630242,0.469,0.9335,0.6243
0.03068748287138683,0.469,0.9335,0.6243
0.03071425268854439,0.469,0.9335,0.6243
0.030782960489490856,0.469,0.9335,0.6244
0.030793813116795573,0.469,0.9335,0.6244
0.030797285051292003,0.469,0.9335,0.6244
0.030799385613379728,0.4691,0.9335,0.6244
0.030800147663293996,0.4691,0.9335,0.6244
0.030819550020184612,0.4691,0.9335,0.6244
0.030827320271816696,0.4691,0.9335,0.6244
0.030889424880599134,0.4691,0.9335,0.6244
0.030903615296700746,0.4691,0.9335,0.6244
0.030925569859726634,0.4691,0.9333,0.6244
0.03092684239000676,0.4691,0.9333,0.6244
0.030934092577937947,0.4691,0.9333,0.6244
0.030934817233017272,0.4691,0.9333,0.6244
0.030956266953801874,0.4691,0.9333,0.6244
0.030972817617646673,0.4691,0.9333,0.6244
0.030981201841086763,0.4691,0.9333,0.6244
0.031014284064906958,0.4692,0.9333,0.6244
0.031022054316539042,0.4692,0.9333,0.6245
0.03103824172883101,0.4692,0.9333,0.6245
0.031057272824373407,0.4692,0.9333,0.6245
0.031085124742933193,0.4692,0.9333,0.6245
0.03110030035436584,0.4692,0.9333,0.6245
0.03110169640656368,0.4692,0.9333,0.6245
0.03110247575138064,0.4692,0.9333,0.6245
0.031133677103582672,0.4692,0.9333,0.6245
0.031146021431558833,0.4693,0.9333,0.6245
0.031149462671090686,0.4693,0.9333,0.6245
0.031150187502978294,0.4693,0.9333,0.6245
0.031152932081732587,0.4693,0.9333,0.6245
0.031154788023208004,0.4693,0.9333,0.6245
0.031155268804849475,0.4693,0.9333,0.6246
0.031157858258988924,0.4693,0.9333,0.6246
0.031159723131763708,0.4693,0.9333,0.6246
0.031166173516802592,0.4693,0.9333,0.6246
0.031168458076266527,0.4693,0.9333,0.6246
0.031169503745363075,0.4693,0.9333,0.6246
0.031185029739897015,0.4693,0.9333,0.6246
0.031207826585531843,0.4693,0.9333,0.6246
0.03120827549241319,0.4693,0.9333,0.6246
0.03120896414866417,0.4694,0.9333,0.6246
0.031210124742933196,0.4694,0.9333,0.6246
0.03121701043691601,0.4694,0.9333,0.6246
0.031226696406563684,0.4694,0.9333,0.6246
0.03123245664781944,0.4694,0.9333,0.6246
0.031240007348991416,0.4694,0.9333,0.6246
0.03124119159232226,0.4694,0.9333,0.6246
0.03125474419109668,0.4694,0.9333,0.6246
0.031258677103582676,0.4694,0.9333,0.6247
0.031258850917452695,0.4694,0.9333,0.6247
0.031282858258988924,0.4694,0.9333,0.6247
0.03129148241041212,0.4694,0.9333,0.6247
0.03129613022203076,0.4695,0.9333,0.6247
0.03131460573782193,0.4695,0.9333,0.6247
0.03132334068232475,0.4695,0.9333,0.6247
0.0313293425799272,0.4695,0.9333,0.6247
0.03133807752443001,0.4695,0.9333,0.6247
0.03136500734899142,0.4695,0.9333,0.6247
0.03136716493011715,0.4695,0.9333,0.6247
0.03137404901716445,0.4695,0.9333,0.6247
0.03137974419109668,0.4695,0.9333,0.6247
0.03144190462584119,0.4695,0.9333,0.6247
0.031457582710519724,0.4695,0.9333,0.6247
0.03147416129244414,0.4695,0.9333,0.6247
0.03152580006999507,0.4695,0.9333,0.6247
0.03153498307949839,0.4696,0.9333,0.6248
0.03153745903040102,0.4696,0.9333,0.6248
0.03157135019806434,0.4696,0.9333,0.6248
0.031585683271722585,0.4696,0.9333,0.6248
0.031598148084842785,0.4696,0.9333,0.6248
0.03160325967378418,0.4696,0.9333,0.6248
0.031605115615259596,0.4696,0.9333,0.6248
0.031607422402157366,0.4696,0.9333,0.6248
0.031613124932669504,0.4696,0.9333,0.6248
0.03161983133741467,0.4696,0.9333,0.6248
0.031626035279830086,0.4696,0.9333,0.6248
0.03163733697278801,0.4697,0.9333,0.6249
0.03167455989014447,0.4697,0.9333,0.6249
0.031676415831619884,0.4697,0.9333,0.6249
0.03168108121184604,0.4698,0.9333,0.625
0.03168233014177655,0.4698,0.9333,0.625
0.031684186083251964,0.4698,0.9333,0.625
0.03168442514902979,0.4698,0.9333,0.625
0.031691131553774954,0.4698,0.9333,0.625
0.03169219540066188,0.4698,0.9333,0.625
0.031698901805407034,0.4698,0.9333,0.625
0.031702812573832374,0.4698,0.9333,0.625
0.031726248646045646,0.4699,0.9333,0.625
0.03172686045035902,0.4699,0.9333,0.6251
0.03172971887949087,0.4699,0.9333,0.6251
0.031732055119372105,0.4699,0.9333,0.6251
0.03174415092585549,0.4699,0.9333,0.6251
0.03175832676996757,0.4699,0.9333,0.6251
0.03176140226571387,0.4699,0.9333,0.6251
0.03176325820718928,0.4699,0.9333,0.6251
0.03176589005629027,0.4699,0.9333,0.6251
0.03176655996515728,0.4699,0.9333,0.6251
0.031768415906632694,0.4699,0.9333,0.6251
0.03177115709488897,0.47,0.9333,0.6252
0.031771267524599196,0.47,0.9333,0.6252
0.03177642522404261,0.47,0.9333,0.6252
0.03177797392934435,0.47,0.9333,0.6252
0.03178313162878777,0.47,0.9333,0.6252
0.03181527275210376,0.47,0.9333,0.6252
0.03182024383428157,0.47,0.9333,0.6252
0.0318285189522708,0.47,0.9333,0.6252
0.03185346137460363,0.4701,0.9333,0.6252
0.03188471630017855,0.4701,0.9333,0.6252
0.03189852368321503,0.4701,0.9333,0.6253
0.0319417927549178,0.4701,0.9333,0.6253
0.03200516390252862,0.4701,0.9333,0.6253
0.032006387244018095,0.4701,0.9333,0.6253
0.032014396561428,0.4701,0.9333,0.6253
0.032015212979493925,0.4701,0.9333,0.6253
0.03204897052410299,0.4701,0.9333,0.6253
0.032058361155559566,0.4702,0.9333,0.6253
0.032063733346198615,0.4702,0.9333,0.6254
0.032068123110840785,0.4702,0.9333,0.6254
0.032090680903967564,0.4702,0.9333,0.6254
0.03210881930352821,0.4703,0.9333,0.6254
0.03215277786077293,0.4703,0.9333,0.6254
0.0321535399106872,0.4703,0.9333,0.6254
0.0321580254621122,0.4703,0.9333,0.6254
0.032182179947537685,0.4703,0.9333,0.6254
0.032258308699509325,0.4703,0.9333,0.6254
0.03228306878223254,0.4703,0.9333,0.6254
0.03232762722926996,0.4703,0.9333,0.6254
0.03236012195890713,0.4703,0.9333,0.6254
0.03238797774562055,0.4703,0.9333,0.6255
0.03241351347083548,0.4703,0.9333,0.6255
0.032424014291164635,0.4703,0.9333,0.6255
0.03257762722926996,0.4703,0.9333,0.6255
0.03261555232209207,0.4703,0.9332,0.6254
0.03263183124185346,0.4703,0.9332,0.6254
0.032666444222124225,0.4703,0.9332,0.6255
0.03268427910590164,0.4704,0.9332,0.6255
0.032752307612611865,0.4704,0.9332,0.6255
0.03281653264040671,0.4704,0.9332,0.6255
0.03286901982995769,0.4704,0.9332,0.6255
0.032901475397514264,0.4704,0.9332,0.6255
0.032934594456265,0.4704,0.9332,0.6255
0.032941925556704894,0.4704,0.9332,0.6255
0.033003285706878875,0.4704,0.9331,0.6255
0.033025024837313656,0.4704,0.9331,0.6255
0.033064990248704386,0.4704,0.9331,0.6255
0.03307497818444567,0.4705,0.9331,0.6255
0.033119019829957685,0.4705,0.9331,0.6255
0.033143851081201936,0.4705,0.9331,0.6256
0.033182851658531076,0.4705,0.9331,0.6256
0.033248810742071776,0.4705,0.9331,0.6256
0.03326351397215852,0.4705,0.9331,0.6256
0.033411719161599227,0.4705,0.9331,0.6256
0.03346651874453265,0.4705,0.9331,0.6256
0.03347071899475855,0.4706,0.9331,0.6256
0.03347848924639064,0.4706,0.9331,0.6257
0.033536459191977536,0.4706,0.9331,0.6257
0.03353965431982856,0.4706,0.9331,0.6257
0.03357673883430057,0.4706,0.9331,0.6257
0.03358598620759121,0.4706,0.9331,0.6257
0.033652527147614165,0.4706,0.9331,0.6257
0.03371759633501616,0.4706,0.9331,0.6257
0.03374606527619205,0.4706,0.9331,0.6257
0.033753096269365936,0.4706,0.9331,0.6257
0.03379236263562518,0.4707,0.9331,0.6257
0.03379676181770072,0.4707,0.9331,0.6257
0.03381424709437386,0.4707,0.9331,0.6257
0.033819382633889845,0.471,0.9331,0.626
0.03383189950086824,0.471,0.9331,0.626
0.03387319024585224,0.471,0.9331,0.626
0.03388865416337802,0.471,0.9331,0.6261
0.03389764180310291,0.4711,0.9331,0.6261
0.033913208359126534,0.4711,0.9331,0.6261
0.03391506430060195,0.4711,0.9331,0.6261
0.033920851610300014,0.4711,0.9331,0.6261
0.03392307361801186,0.4711,0.9331,0.6261
0.03392435386771846,0.4711,0.9331,0.6261
0.033929780022757025,0.4711,0.9331,0.6261
0.03395357113592192,0.4711,0.9331,0.6261
0.03396867500311152,0.4711,0.9331,0.6261
0.033976428490030706,0.4712,0.9331,0.6262
0.034018296339588666,0.4712,0.9331,0.6262
0.034026066591220754,0.4712,0.9331,0.6262
0.03404272772868044,0.4712,0.9331,0.6262
0.03407169824239951,0.4713,0.9331,0.6263
0.03410313320136993,0.4713,0.9331,0.6263
0.03412431617913068,0.4713,0.9331,0.6263
0.03413356355242132,0.4714,0.9331,0.6263
0.034170851610300014,0.4714,0.9331,0.6263
0.03419836936532103,0.4714,0.9331,0.6264
0.034227276031466004,0.4714,0.9331,0.6264
0.03428307190339216,0.4714,0.9331,0.6264
0.03436123591688607,0.4714,0.9331,0.6264
0.034383582004285526,0.4715,0.9331,0.6265
0.034409117729500456,0.4715,0.9331,0.6265
0.03441469752945048,0.4715,0.9331,0.6265
0.034451495118126216,0.4715,0.9331,0.6265
0.03456381289441633,0.4715,0.9331,0.6265
0.03461551764944104,0.4715,0.9331,0.6265
0.034619943596454504,0.4715,0.9331,0.6265
0.03468056911487617,0.4718,0.9331,0.6267
0.03469347829990232,0.4718,0.9331,0.6267
0.03480672415792933,0.4718,0.9331,0.6267
0.03493350387069124,0.4718,0.9331,0.6267
0.03494347829990231,0.4719,0.9331,0.6268
0.03497875095117413,0.4719,0.9331,0.6268
0.03500185688391627,0.4719,0.9331,0.6268
0.03500358196336158,0.4719,0.9331,0.6268
0.03502550574549322,0.4719,0.9331,0.6268
0.035025574971344044,0.4719,0.9331,0.6269
0.03506297103848319,0.4719,0.9331,0.6269
0.0350875741845437,0.472,0.9331,0.6269
0.03512815235556027,0.472,0.9331,0.6269
0.035175246113542565,0.472,0.9331,0.6269
0.035202841397376367,0.472,0.9331,0.6269
0.03523539682614403,0.472,0.9331,0.6269
0.03528771571231318,0.472,0.9331,0.6269
0.035323058509003524,0.4721,0.9331,0.627
0.03538835112965712,0.4721,0.9331,0.627
0.035459189842411885,0.4721,0.9331,0.627
0.03547846275571489,0.4721,0.9331,0.627
0.03548499940036151,0.4721,0.9331,0.627
0.03562437689115572,0.4721,0.9331,0.627
0.03562530089189908,0.4722,0.9331,0.627
0.03564085298282325,0.4723,0.9331,0.6272
0.03564759270117249,0.4723,0.9331,0.6272
0.03569451415725051,0.4723,0.9331,0.6272
0.03572208426966679,0.4723,0.9331,0.6272
0.035738937255535445,0.4723,0.9331,0.6272
0.035789452244655864,0.4724,0.9331,0.6272
0.03579958981770673,0.4724,0.9331,0.6272
0.03592499743169962,0.4724,0.9331,0.6272
0.03594659689934544,0.4724,0.9331,0.6273
0.036014321447196844,0.4725,0.933,0.6273
0.036221453104679883,0.4726,0.933,0.6273
0.03642969233702618,0.4726,0.9327,0.6273
0.03644015529231309,0.4726,0.9327,0.6273
0.036442011233788506,0.4726,0.9327,0.6273
0.03645002055119842,0.4727,0.9327,0.6274
0.03645672695594358,0.4727,0.9327,0.6274
0.0365382019690382,0.4727,0.9327,0.6275
0.03659433267107639,0.4728,0.9327,0.6275
0.03665495818949806,0.4728,0.9327,0.6276
0.036659158490436265,0.4729,0.9327,0.6276
0.03679311080299818,0.473,0.9327,0.6277
0.03680016033069527,0.473,0.9327,0.6277
0.03680508177916425,0.473,0.9327,0.6277
0.03685236862606603,0.473,0.9327,0.6277
0.03686676184639044,0.473,0.9327,0.6277
0.03691251875735406,0.473,0.9327,0.6277
0.036928271182076,0.473,0.9327,0.6277
0.03695001031251078,0.473,0.9327,0.6277
0.03695723736752278,0.4731,0.9327,0.6277
0.0369854759579136,0.4731,0.9327,0.6278
0.037044660076478664,0.4731,0.9327,0.6278
0.037141997381245816,0.4731,0.9327,0.6278
0.03717694153517161,0.4731,0.9327,0.6278
0.037248802608730765,0.4731,0.9327,0.6278
0.03725421070195831,0.4731,0.9327,0.6278
0.03725605217518747,0.4731,0.9327,0.6278
0.03730193101603757,0.4732,0.9327,0.6278
0.03730361067796857,0.4732,0.9327,0.6278
0.037305465524107254,0.4732,0.9327,0.6279
0.03730765193324478,0.4732,0.9327,0.6279
0.037486151038987954,0.4732,0.9327,0.6279
0.03753368826655784,0.4733,0.9327,0.6279
0.03754147393407738,0.4733,0.9327,0.6279
0.03755786942196408,0.4733,0.9327,0.6279
0.03755804559770786,0.4733,0.9327,0.628
0.03756341097472701,0.4733,0.9327,0.628
0.03760439771884013,0.4733,0.9327,0.628
0.03761002654008628,0.4733,0.9327,0.628
0.037636474467580644,0.4734,0.9327,0.628
0.03764001851196658,0.4734,0.9327,0.628
0.037647150624164266,0.4734,0.9327,0.628
0.037654755354071846,0.4736,0.9327,0.6282
0.03770382254947193,0.4736,0.9327,0.6282
0.0377532306880405,0.4736,0.9327,0.6282
0.03775763247700935,0.4736,0.9327,0.6282
0.037759097284511406,0.4736,0.9327,0.6282
0.037769446826388685,0.4736,0.9327,0.6282
0.03781846802050479,0.4736,0.9327,0.6283
0.03789141511510752,0.4736,0.9327,0.6283
0.03826242642120995,0.4737,0.9327,0.6283
0.038338504968214206,0.4737,0.9327,0.6283
0.03836507278076191,0.4737,0.9327,0.6283
0.038426392259103104,0.4737,0.9327,0.6283
0.03845489117234441,0.4737,0.9327,0.6283
0.038465006130506255,0.4737,0.9327,0.6283
0.0384690856579827,0.4737,0.9327,0.6283
0.038486355682384586,0.4737,0.9327,0.6283
0.03851273404546785,0.4737,0.9327,0.6283
0.03857549049010834,0.4737,0.9327,0.6283
0.03860410869267319,0.4737,0.9327,0.6283
0.03861258486527665,0.4738,0.9327,0.6283
0.038718237202711926,0.4738,0.9327,0.6283
0.03872009053871672,0.4738,0.9327,0.6284
0.03875330278279525,0.4738,0.9327,0.6284
0.0387612555757438,0.4738,0.9327,0.6284
0.03877090597843305,0.4739,0.9327,0.6284
0.03880002236456992,0.4739,0.9327,0.6285
0.038833334968920837,0.4739,0.9327,0.6285
0.038956910957153784,0.4739,0.9327,0.6285
0.03896734335681297,0.474,0.9327,0.6285
0.0389876544220426,0.474,0.9327,0.6285
0.03924304771188552,0.474,0.9327,0.6285
0.03930181328387693,0.474,0.9327,0.6286
0.03943420543014556,0.474,0.9327,0.6286
0.039573903288740366,0.474,0.9327,0.6286
0.03962537912680925,0.474,0.9327,0.6286
0.039702759139241435,0.474,0.9327,0.6286
0.039825302364978415,0.474,0.9327,0.6286
0.03989217413809319,0.4741,0.9327,0.6287
0.039913619552445864,0.4741,0.9327,0.6287
0.03999575995201791,0.4742,0.9327,0.6287
0.04003534949199176,0.4742,0.9327,0.6287
0.04004117942134291,0.4742,0.9327,0.6287
0.04012043626654783,0.4742,0.9327,0.6288
0.04019414217395943,0.4742,0.9327,0.6288
0.04027063186471806,0.4742,0.9327,0.6288
0.040327923143584014,0.4742,0.9327,0.6288
0.04036035109832658,0.4743,0.9327,0.6288
0.040382606427139846,0.4743,0.9327,0.6288
0.04040745934047664,0.4743,0.9327,0.6288
0.04041291681922561,0.4743,0.9327,0.6288
0.04049715696611414,0.4743,0.9327,0.6288
0.04053275765646062,0.4743,0.9327,0.6288
0.04054089151947605,0.4744,0.9327,0.6289
0.04055509594290132,0.4744,0.9327,0.6289
0.04058321720802048,0.4744,0.9327,0.6289
0.04063146208930408,0.4744,0.9327,0.6289
0.04064431202120107,0.4744,0.9327,0.6289
0.040695642041045005,0.4744,0.9327,0.6289
0.040727155752263045,0.4745,0.9327,0.629
0.04073058249650252,0.4745,0.9327,0.629
0.04085318397392435,0.4745,0.9327,0.629
0.040866539814220795,0.4745,0.9327,0.629
0.04093525015335276,0.4745,0.9327,0.629
0.04095118702445724,0.4745,0.9327,0.629
0.041016484625357064,0.4745,0.9327,0.629
0.041019758469854756,0.4745,0.9327,0.629
0.04109626577986512,0.4746,0.9327,0.629
0.041117775099820224,0.4746,0.9327,0.629
0.04113118400164256,0.4746,0.9327,0.6291
0.04114663686601244,0.4746,0.9327,0.6291
0.04122410534522897,0.4746,0.9327,0.6291
0.04124408086106768,0.4746,0.9327,0.6291
0.041288806852168056,0.4746,0.9327,0.6291
0.04130567620163549,0.4746,0.9327,0.6291
0.0413299901917791,0.4746,0.9327,0.6291
0.041373138367844745,0.4747,0.9327,0.6291
0.041391235916154616,0.4747,0.9327,0.6292
0.041405262101384545,0.4747,0.9327,0.6292
0.04143850812684116,0.4747,0.9327,0.6292
0.0414850432558926,0.4747,0.9327,0.6292
0.04149156607617482,0.4747,0.9327,0.6292
0.04151585431021692,0.4747,0.9327,0.6292
0.041526489314485625,0.4747,0.9327,0.6292
0.04152919319026417,0.4748,0.9327,0.6292
0.041595125464401396,0.4748,0.9327,0.6292
0.041605801620985025,0.4748,0.9327,0.6292
0.041619649251412795,0.4748,0.9327,0.6293
0.04164283461419931,0.4748,0.9327,0.6293
0.04169185992748307,0.4748,0.9327,0.6293
0.04171188168486124,0.4749,0.9327,0.6293
0.04172809782320944,0.4749,0.9327,0.6293
0.04173720888039102,0.4749,0.9327,0.6294
0.041813214668230514,0.4749,0.9327,0.6294
0.04181581800796535,0.4749,0.9327,0.6294
0.041838155149117345,0.4749,0.9327,0.6294
0.04215532129229012,0.4749,0.9327,0.6294
0.042200765358294895,0.4749,0.9327,0.6294
0.04227170199529585,0.475,0.9327,0.6294
0.04230169188961498,0.475,0.9327,0.6294
0.042302279870662575,0.475,0.9327,0.6294
0.04230936579523616,0.475,0.9327,0.6294
0.04241922300111486,0.475,0.9327,0.6294
0.0424824202095678,0.475,0.9327,0.6294
0.042615198869511275,0.475,0.9327,0.6295
0.04272636581705051,0.475,0.9327,0.6295
0.042797828013215654,0.4751,0.9327,0.6295
0.042835735332223936,0.4751,0.9326,0.6295
0.042881201327589644,0.4751,0.9326,0.6295
0.04288120226723405,0.4751,0.9326,0.6295
0.04294709333556295,0.4751,0.9326,0.6295
0.04296873538018885,0.4751,0.9326,0.6295
0.04300540963089949,0.4751,0.9326,0.6296
0.04308256276789342,0.4752,0.9326,0.6296
0.0431012609309297,0.4752,0.9326,0.6296
0.04310715700210561,0.4752,0.9326,0.6296
0.04320583106636105,0.4753,0.9326,0.6297
0.04326994751711116,0.4753,0.9326,0.6297
0.043350424275627346,0.4753,0.9326,0.6297
0.04335694758991066,0.4756,0.9326,0.6299
0.04340388039915669,0.4756,0.9326,0.6299
0.04341832538038234,0.4756,0.9326,0.63
0.04353262269214222,0.4756,0.9326,0.63
0.043562354887800636,0.4757,0.9326,0.63
0.04365771428826393,0.4757,0.9326,0.63
0.043835735332223943,0.4757,0.9326,0.63
0.04387634063252619,0.4757,0.9326,0.63
0.04392327440450597,0.4757,0.9326,0.63
0.04396241900825233,0.4757,0.9326,0.63
0.04400662050210605,0.4757,0.9326,0.63
0.04408142675567049,0.4757,0.9326,0.63
0.04422660387206633,0.4757,0.9326,0.6301
0.0442602719889931,0.4757,0.9326,0.6301
0.044349813249688085,0.4757,0.9326,0.6301
0.04442084346703019,0.4757,0.9326,0.6301
0.04460746279317843,0.4757,0.9326,0.6301
0.044638190478760116,0.4758,0.9326,0.6301
0.044739365375046664,0.4758,0.9326,0.6301
0.04482574453183868,0.4758,0.9326,0.6301
0.04482784749027612,0.4758,0.9326,0.6301
0.044970728265030194,0.4758,0.9326,0.6301
0.045108837834019644,0.4758,0.9326,0.6302
0.045123159222451116,0.4758,0.9326,0.6302
0.04513612409393331,0.4758,0.9326,0.6302
0.045333627323800384,0.4758,0.9326,0.6302
0.04533506679008173,0.4759,0.9326,0.6302
0.04552300647784467,0.4759,0.9326,0.6302
0.04553804850567677,0.4759,0.9326,0.6302
0.04558229522383216,0.4759,0.9326,0.6302
0.045725716364858504,0.4759,0.9326,0.6302
0.04579047903264012,0.476,0.9325,0.6302
0.04588818381973602,0.476,0.9325,0.6303
0.045952485171963,0.476,0.9325,0.6303
0.04599847385594021,0.476,0.9325,0.6303
0.04608254134165264,0.476,0.9325,0.6303
0.04612472696840102,0.476,0.9325,0.6303
0.04614156814711226,0.476,0.9325,0.6303
0.046142965318554295,0.4761,0.9325,0.6303
0.04614361634508363,0.4761,0.9325,0.6303
0.046179199518779045,0.4761,0.9325,0.6304
0.04622156054675178,0.4761,0.9325,0.6304
0.0463117250695199,0.4761,0.9325,0.6304
0.046361017700597223,0.4761,0.9325,0.6304
0.04645809151314958,0.4761,0.9325,0.6304
0.04648176115477568,0.4761,0.9325,0.6304
0.04651042763020226,0.4762,0.9325,0.6304
0.04667926213360746,0.4762,0.9325,0.6304
0.046721347892502374,0.4762,0.9325,0.6304
0.04675837955701915,0.4762,0.9325,0.6304
0.04680628867287259,0.4762,0.9325,0.6304
0.046876197578649505,0.4762,0.9325,0.6305
0.04705611144382248,0.4762,0.9325,0.6305
0.047121310855565715,0.4762,0.9325,0.6305
0.04712968359702737,0.4762,0.9325,0.6305
0.047156854039184196,0.4762,0.9325,0.6305
0.047214831789729114,0.4763,0.9325,0.6305
0.04725353749622198,0.4763,0.9325,0.6305
0.04730054127540826,0.4763,0.9325,0.6305
0.04734698207739424,0.4763,0.9325,0.6305
0.04735573710540221,0.4763,0.9325,0.6306
0.04747174947681659,0.4763,0.9325,0.6306
0.04750141241023542,0.4763,0.9325,0.6306
0.047523431084507226,0.4763,0.9325,0.6306
0.04755609563090064,0.4763,0.9325,0.6306
0.047566371567657674,0.4763,0.9325,0.6306
0.04760326253765785,0.4764,0.9325,0.6306
0.04763006336467198,0.4764,0.9325,0.6306
0.04764442650839684,0.4764,0.9325,0.6306
0.04765500539093758,0.4764,0.9325,0.6306
0.04771457465081631,0.4764,0.9325,0.6306
0.047719628402518956,0.4764,0.9325,0.6307
0.04781647067664474,0.4765,0.9325,0.6307
0.048038302353585534,0.4765,0.9323,0.6307
0.04807124411573247,0.4765,0.9323,0.6307
0.04809776930270268,0.4765,0.9323,0.6307
0.0481721877293258,0.4765,0.9323,0.6307
0.04818433725400401,0.4765,0.9323,0.6307
0.04821663501422052,0.4765,0.9323,0.6307
0.04823334488198205,0.4765,0.9323,0.6307
0.0482770887405307,0.4765,0.9323,0.6307
0.04830682887694408,0.4766,0.9323,0.6307
